City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0
San Antonio,United States of America,29.424122,-98.493628,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Shiraz,Iran,29.61031,52.53114,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Timisoara,Romania,45.755533,21.23,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Troyes,France,48.3,4.08333,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Tver,Russian Federation,56.858722,35.917597,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Zhongshan,China,22.517646,113.392782,1900,53000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002298926
Verona,Italy,45.43419,10.99779,1785,52978,/01/01,1785/01/01, 00:00:00,1785/01/01 00:00:00,0.002297969
Providence,United States of America,41.823989,-71.412833,1850,52946,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002296578
Messina,Italy,38.19327,15.54969,1834,52896,/01/01,1834/01/01, 00:00:00,1834/01/01 00:00:00,0.002294404
Lima,Peru,-12.04318,-77.02824,1793,52627,/01/01,1793/01/01, 00:00:00,1793/01/01 00:00:00,0.002282708
Leghorn,Italy,43.55,10.310579,1800,52611,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.002282012
Catania,Italy,37.50213,15.08719,1831,52433,/01/01,1831/01/01, 00:00:00,1831/01/01 00:00:00,0.002274273
Valparaiso,Chile,-33.05,-71.6167,1854,52413,/01/01,1854/01/01, 00:00:00,1854/01/01 00:00:00,0.002273404
Malaga,Spain,36.721261,-4.421267,1804,52376,/01/01,1804/01/01, 00:00:00,1804/01/01 00:00:00,0.002271795
Bath,United Kingdom,51.37795,-2.35907,1841,52346,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.002270491
Granada,Spain,37.177336,-3.598558,1787,52345,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.002270447
Saratov,Russian Federation,51.54056,46.00861,1847,52329,/01/01,1847/01/01, 00:00:00,1847/01/01 00:00:00,0.002269751
Le Havre,France,49.494369,0.107931,1846,52259,/01/01,1846/01/01, 00:00:00,1846/01/01 00:00:00,0.002266708
Szczecin,Poland,53.416667,14.583333,1852,52252,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.002266404
Thanjavur,India,10.786999,79.137827,1871,52175,/01/01,1871/01/01, 00:00:00,1871/01/01 00:00:00,0.002263056
Jinan,China,36.650997,117.120497,1660,52120,/01/01,1660/01/01, 00:00:00,1660/01/01 00:00:00,0.002260664
Magdeburg,Germany,52.130808,11.628878,1850,52055,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002257838
Verona,Italy,45.43419,10.99779,1852,52052,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.002257708
Shiraz,Iran,29.61031,52.53114,1000,52000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.002255447
Xiangyang,China,32.017,112.133,1150,52000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.002255447
Cologne,Germany,50.937531,6.960278,1250,52000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.002255447
Verona,Italy,45.43419,10.99779,1575,52000,/01/01,1575/01/01, 00:00:00,1575/01/01 00:00:00,0.002255447
Marseille,France,43.29695,5.38107,1660,52000,/01/01,1660/01/01, 00:00:00,1660/01/01 00:00:00,0.002255447
Gent,Belgium,51.053469,3.730378,1690,52000,/01/01,1690/01/01, 00:00:00,1690/01/01 00:00:00,0.002255447
Nagoya,Japan,35.181447,136.906397,1721,52000,/01/01,1721/01/01, 00:00:00,1721/01/01 00:00:00,0.002255447
Konigsberg,Germany,54.716667,20.516667,1750,52000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.002255447
Turin,Italy,45.07049,7.68682,1750,52000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.002255447
Pondicherry,India,11.91386,79.814472,1761,52000,/01/01,1761/01/01, 00:00:00,1761/01/01 00:00:00,0.002255447
Granada,Spain,37.177336,-3.598558,1764,52000,/01/01,1764/01/01, 00:00:00,1764/01/01 00:00:00,0.002255447
Toulouse,France,43.60426,1.44367,1790,52000,/01/01,1790/01/01, 00:00:00,1790/01/01 00:00:00,0.002255447
Granada,Spain,37.177336,-3.598558,1797,52000,/01/01,1797/01/01, 00:00:00,1797/01/01 00:00:00,0.002255447
Srinagar,India,34.08842,74.80298,1800,52000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.002255447
Tula,Russian Federation,54.107722,37.573261,1811,52000,/01/01,1811/01/01, 00:00:00,1811/01/01 00:00:00,0.002255447
Kiev,Ukraine,50.45466,30.5238,1850,52000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002255447
Verona,Italy,45.43419,10.99779,1850,52000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002255447
Sendai,Japan,38.266667,140.866667,1873,52000,/01/01,1873/01/01, 00:00:00,1873/01/01 00:00:00,0.002255447
Beziers,France,43.34762,3.21899,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Bikaner,India,28.02094,73.30749,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Bydgoszcz,Poland,53.116667,18,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Clermont,France,45.7831,3.0824,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Coimbatore,India,11.00555,76.96612,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Constantine,Algeria,36.365,6.61472,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Cordoba,Spain,38.046133,-4.893564,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Elblag,Poland,54.166667,19.4,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Kahramanmaras,Turkey,37.5833,36.9333,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Mariupol,Ukraine,47.09514,37.54131,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Medellin,Colombia,6.25184,-75.56359,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Novocherkassk,Russian Federation,47.416667,40.083333,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Port Louis,Mauritius,-20.16194,57.504104,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Ulm,Germany,48.39841,9.99155,1900,52000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002255447
Bellary,India,15.14575,76.91751,1871,51766,/01/01,1871/01/01, 00:00:00,1871/01/01 00:00:00,0.002245273
Taiyuan,China,37.87059,112.548879,1476,51652,/01/01,1476/01/01, 00:00:00,1476/01/01 00:00:00,0.002240317
Verona,Italy,45.43419,10.99779,1837,51615,/01/01,1837/01/01, 00:00:00,1837/01/01 00:00:00,0.002238708
Dhaka,India,23.709921,90.407143,1867,51536,/01/01,1867/01/01, 00:00:00,1867/01/01 00:00:00,0.002235273
Vellore,India,12.9184,79.13255,1850,51408,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002229708
Chatham,United Kingdom,51.37891,0.52786,1851,51314,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.002225621
Havana,Cuba,23.13302,-82.38304,1791,51307,/01/01,1791/01/01, 00:00:00,1791/01/01 00:00:00,0.002225316
Taiyuan,China,37.87059,112.548879,1400,51000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.002211969
Hiroshima,Japan,34.396775,132.460017,1677,51000,/01/01,1677/01/01, 00:00:00,1677/01/01 00:00:00,0.002211969
Kagoshima,Japan,31.5966,130.557183,1700,51000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.002211969
Barcelona,Spain,41.38879,2.15899,1719,51000,/01/01,1719/01/01, 00:00:00,1719/01/01 00:00:00,0.002211969
Hiroshima,Japan,34.396775,132.460017,1750,51000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.002211969
Wroclaw,Germany,51.116667,17.033333,1750,51000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.002211969
Gent,Belgium,51.053469,3.730378,1800,51000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.002211969
Leeds,United Kingdom,53.79648,-1.54785,1800,51000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.002211969
Brunn,Austria,49.2,16.6167,1850,51000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002211969
Nurnberg,Germany,49.452031,11.07675,1850,51000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002211969
Padua,Italy,45.406436,11.876761,1850,51000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002211969
Sydney,Australia,-33.86785,151.20732,1851,51000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.002211969
Hanoi,Vietnam,21.033333,105.85,1891,51000,/01/01,1891/01/01, 00:00:00,1891/01/01 00:00:00,0.002211969
Aarhus,Denmark,56.162939,10.203921,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Asuncion,Paraguay,-25.30066,-57.63591,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Cuddalore,India,11.74629,79.76436,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Cuttack,India,20.46497,85.87927,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Dunedin,New Zealand,-45.87416,170.50361,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Great Yarmouth,United Kingdom,52.60831,1.73052,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Guayaquil,Ecuador,-2.18194,-79.89167,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Kolhapur,India,16.69563,74.23167,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Norfolk,United States of America,36.84681,-76.28522,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Osnabruck,Germany,52.27264,8.0498,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Waterbury,United States of America,41.55815,-73.0515,1900,51000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.002211969
Cuttack,India,20.46497,85.87927,1872,50878,/01/01,1872/01/01, 00:00:00,1872/01/01 00:00:00,0.002206664
Lille,France,50.628442,3.054975,1726,50780,/01/01,1726/01/01, 00:00:00,1726/01/01 00:00:00,0.002202403
Brugge,Belgium,51.210819,3.224936,1850,50698,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.002198838
Aachen,Germany,50.77664,6.08342,1849,50533,/01/01,1849/01/01, 00:00:00,1849/01/01 00:00:00,0.002191664
Nurnberg,Germany,49.452031,11.07675,1846,50460,/01/01,1846/01/01, 00:00:00,1846/01/01 00:00:00,0.00218849
Gdansk,Poland,54.352025,18.64663,1705,50400,/01/01,1705/01/01, 00:00:00,1705/01/01 00:00:00,0.002185881
Puebla,Mexico,19.0514,-98.2178,1746,50366,/01/01,1746/01/01, 00:00:00,1746/01/01 00:00:00,0.002184403
Leicester,United Kingdom,52.6386,-1.13169,1841,50365,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.00218436
Hue,Vietnam,16.46667,107.6,1894,50325,/01/01,1894/01/01, 00:00:00,1894/01/01 00:00:00,0.002182621
Berdychiv,Ukraine,49.907903,28.587936,1856,50281,/01/01,1856/01/01, 00:00:00,1856/01/01 00:00:00,0.002180708
Szeged,Hungary,46.255,20.145,1851,50244,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.002179099
Taiyuan,China,37.87059,112.548879,1414,50228,/01/01,1414/01/01, 00:00:00,1414/01/01 00:00:00,0.002178403
Kiev,Ukraine,50.45466,30.5238,1845,50157,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.002175316
Stockport,United Kingdom,53.40979,-2.15761,1841,50154,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.002175186
Preston,United Kingdom,53.76667,-2.71667,1841,50073,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.002171664
Jalandhar,India,31.326015,75.576183,1868,50067,/01/01,1868/01/01, 00:00:00,1868/01/01 00:00:00,0.002171403
Stuttgart,Germany,48.78232,9.17702,1852,50003,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.00216862
Madurai,India,9.91735,78.11962,100,50000,/01/01,100/01/01, 00:00:00,100/01/01 00:00:00,0.00216849
Jerusalem,Israel,31.76904,35.21633,361,50000,/01/01,361/01/01, 00:00:00,361/01/01 00:00:00,0.00216849
Leptis,Libya,32.63777029,14.29232884,361,50000,/01/01,361/01/01, 00:00:00,361/01/01 00:00:00,0.00216849
Nishapur,Iran,36.213333,58.795833,361,50000,/01/01,361/01/01, 00:00:00,361/01/01 00:00:00,0.00216849
Pyongyang,North Korea,39.03385,125.75432,361,50000,/01/01,361/01/01, 00:00:00,361/01/01 00:00:00,0.00216849
Damascus,Syria,33.5102,36.29128,500,50000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.00216849
Jerusalem,Israel,31.76904,35.21633,500,50000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.00216849
Kayseri,Turkey,38.73222,35.48528,500,50000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.00216849
Nishapur,Iran,36.213333,58.795833,500,50000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.00216849
Taluqan,Afghanistan,36.716667,69.516667,500,50000,/01/01,500/01/01, 00:00:00,500/01/01 00:00:00,0.00216849
Rome,Italy,41.89474,12.4839,600,50000,/01/01,600/01/01, 00:00:00,600/01/01 00:00:00,0.00216849
Aror,Pakistan,27.65,68.9833,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Carthage,Tunisia,36.8581,10.3308,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Damascus,Syria,33.5102,36.29128,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Edessa,Turkey,37.15,38.8,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Jerusalem,Israel,31.76904,35.21633,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Kashi,China,39.4704,75.989756,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Nanjing,China,32.05,118.766667,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Rome,Italy,41.89474,12.4839,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Vijayawada,India,16.506174,80.648015,622,50000,/01/01,622/01/01, 00:00:00,622/01/01 00:00:00,0.00216849
Kashi,China,39.4704,75.989756,630,50000,/01/01,630/01/01, 00:00:00,630/01/01 00:00:00,0.00216849
Rome,Italy,41.89474,12.4839,700,50000,/01/01,700/01/01, 00:00:00,700/01/01 00:00:00,0.00216849
Kaifeng,China,34.7986,114.30742,742,50000,/01/01,742/01/01, 00:00:00,742/01/01 00:00:00,0.00216849
Rome,Italy,41.89474,12.4839,800,50000,/01/01,800/01/01, 00:00:00,800/01/01 00:00:00,0.00216849
El Tajin,Mexico,20.4481,97.3782,900,50000,/01/01,900/01/01, 00:00:00,900/01/01 00:00:00,0.00216849
Madurai,India,9.91735,78.11962,900,50000,/01/01,900/01/01, 00:00:00,900/01/01 00:00:00,0.00216849
Thessaloniki,Greece,40.63935,22.944606,900,50000,/01/01,900/01/01, 00:00:00,900/01/01 00:00:00,0.00216849
Tollan,Mexico,20.06369902,-99.3409691,900,50000,/01/01,900/01/01, 00:00:00,900/01/01 00:00:00,0.00216849
Thessaloniki,Greece,40.63935,22.944606,904,50000,/01/01,904/01/01, 00:00:00,904/01/01 00:00:00,0.00216849
Seville,Spain,37.388097,-5.982331,915,50000,/01/01,915/01/01, 00:00:00,915/01/01 00:00:00,0.00216849
Astrakhan,Russian Federation,46.366681,48.083239,932,50000,/01/01,932/01/01, 00:00:00,932/01/01 00:00:00,0.00216849
Basra,Iraq,30.5,47.816667,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
El Tajin,Mexico,20.4481,97.3782,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
Luoyang,China,34.669722,112.442222,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
Pyongyang,North Korea,39.03385,125.75432,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
Siraf,Iran,27.666667,52.3425,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
Yangzhou,China,32.4,í€äó_í‰Œæ119.416667,1000,50000,/01/01,1000/01/01, 00:00:00,1000/01/01 00:00:00,0.00216849
Firuzkoh,Afghanistan,34.099578,64.905956,1086,50000,/01/01,1086/01/01, 00:00:00,1086/01/01 00:00:00,0.00216849
Konya,Turkey,37.87135,32.48464,1090,50000,/01/01,1090/01/01, 00:00:00,1090/01/01 00:00:00,0.00216849
Beijing,China,39.9075,116.39723,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Bejaia,Algeria,36.75,5.066667,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Hiraizumi,Japan,38.986661,141.113822,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Kiev,Ukraine,50.45466,30.5238,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Kolar,India,13.13671,78.12917,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Lahore,Pakistan,31.54972,74.34361,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Mansura,Pakistan,25.590258,68.776944,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Salerno,Italy,40.67797,14.76599,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Thessaloniki,Greece,40.63935,22.944606,1100,50000,/01/01,1100/01/01, 00:00:00,1100/01/01 00:00:00,0.00216849
Salerno,Italy,40.67797,14.76599,1101,50000,/01/01,1101/01/01, 00:00:00,1101/01/01 00:00:00,0.00216849
Yangzhou,China,32.4,í€äó_í‰Œæ119.416667,1102,50000,/01/01,1102/01/01, 00:00:00,1102/01/01 00:00:00,0.00216849
Yangzhou,China,32.4,í€äó_í‰Œæ119.416667,1106,50000,/01/01,1106/01/01, 00:00:00,1106/01/01 00:00:00,0.00216849
Hiraizumi,Japan,38.986661,141.113822,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Kanchipuram,India,12.834173,79.70364,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Kayseri,Turkey,38.73222,35.48528,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Mosul,Iraq,36.335,43.11889,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Paris,France,48.856614,2.352222,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Polonnaruwa,Sri Lanka,7.93965,81.00274,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Samarkand,Uzbekistan,39.6576,66.947561,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Tbilisi,Georgia,41.709975,44.792989,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Thessaloniki,Greece,40.63935,22.944606,1150,50000,/01/01,1150/01/01, 00:00:00,1150/01/01 00:00:00,0.00216849
Luoyang,China,34.669722,112.442222,1161,50000,/01/01,1161/01/01, 00:00:00,1161/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1174,50000,/01/01,1174/01/01, 00:00:00,1174/01/01 00:00:00,0.00216849
Cologne,Germany,50.937531,6.960278,1180,50000,/01/01,1180/01/01, 00:00:00,1180/01/01 00:00:00,0.00216849
Jerusalem,Israel,31.76904,35.21633,1187,50000,/01/01,1187/01/01, 00:00:00,1187/01/01 00:00:00,0.00216849
Alexandria,Egypt,31.200092,29.918739,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Basra,Iraq,30.5,47.816667,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Bejaia,Algeria,36.75,5.066667,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Cambay,India,22.313114,72.619408,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Cologne,Germany,50.937531,6.960278,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Firuzkoh,Afghanistan,34.099578,64.905956,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Fuzhou,China,26.076111,119.306389,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Jingdezhen,China,29.268836,117.17842,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Kalinjar,India,25.011586,80.472977,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Luoyang,China,34.669722,112.442222,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Mosul,Iraq,36.335,43.11889,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Qom,Iran,34.6401,50.8764,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Rabat,Morocco,34.01325,-6.83255,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Tenayuca,Mexico,19.532167,-99.168472,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Yangzhou,China,32.4,í€äó_í‰Œæ119.416667,1200,50000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.00216849
Bejaia,Algeria,36.75,5.066667,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Fuzhou,China,26.076111,119.306389,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Kayseri,Turkey,38.73222,35.48528,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Pisa,Italy,43.71553,10.39659,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Quilon,India,8.88,76.6,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Veliko Tarnovo,Bulgaria,43.083333,25.65,1250,50000,/01/01,1250/01/01, 00:00:00,1250/01/01 00:00:00,0.00216849
Kunming,China,25.03889,102.71833,1253,50000,/01/01,1253/01/01, 00:00:00,1253/01/01 00:00:00,0.00216849
Palermo,Italy,38.115689,13.361267,1277,50000,/01/01,1277/01/01, 00:00:00,1277/01/01 00:00:00,0.00216849
Brugge,Belgium,51.210819,3.224936,1292,50000,/01/01,1292/01/01, 00:00:00,1292/01/01 00:00:00,0.00216849
Bejaia,Algeria,36.75,5.066667,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Brugge,Belgium,51.210819,3.224936,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Hormuz,Iran,27.1,56.45,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Jingdezhen,China,29.268836,117.17842,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Kashi,China,39.4704,75.989756,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Kayalpatam,India,8.566389,78.116389,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Kunming,China,25.03889,102.71833,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Kush,Egypt,18.53,31.84,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Quilon,India,8.88,76.6,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Rouen,France,49.44313,1.09932,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Shiraz,Iran,29.61031,52.53114,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Texcoco,Mexico,19.504422,-98.891425,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Thessaloniki,Greece,40.63935,22.944606,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Tlemcen,Algeria,34.87833,-1.315,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Tunis,Tunisia,36.818811,10.165961,1300,50000,/01/01,1300/01/01, 00:00:00,1300/01/01 00:00:00,0.00216849
Soltaniyeh,Iran,36.434722,48.7975,1320,50000,/01/01,1320/01/01, 00:00:00,1320/01/01 00:00:00,0.00216849
Prague,Austria,50.08804,14.42076,1346,50000,/01/01,1346/01/01, 00:00:00,1346/01/01 00:00:00,0.00216849
